epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
38,14753.3,0.37883,0.31649,0.88458,0.87491,0.94663,0.945,0.87141,0.43086,0.37297,0.83265,0.000774697,0.000774697,0.000774697
39,15141.7,0.38563,0.30851,0.89057,0.85758,0.95388,0.92486,0.85616,0.42444,0.38952,0.83693,0.000757013,0.000757013,0.000757013
40,15527.3,0.38094,0.30348,0.88759,0.84121,0.95587,0.94596,0.88578,0.3892,0.35964,0.81795,0.000739329,0.000739329,0.000739329
41,15914.3,0.37345,0.30732,0.87589,0.8691,0.95561,0.95423,0.89225,0.37735,0.3418,0.81681,0.000721645,0.000721645,0.000721645
42,16301.7,0.3835,0.30545,0.89162,0.83071,0.97404,0.90501,0.85037,0.38543,0.36041,0.81527,0.000703961,0.000703961,0.000703961
43,16689.4,0.36584,0.30699,0.86894,0.83266,0.96346,0.94005,0.87851,0.39127,0.35611,0.816,0.000686277,0.000686277,0.000686277
44,17077.1,0.37495,0.30257,0.88568,0.8392,0.94822,0.93986,0.88267,0.37638,0.36298,0.81032,0.000668593,0.000668593,0.000668593
45,17464.8,0.37581,0.3059,0.8863,0.86185,0.92383,0.94739,0.88892,0.36925,0.35292,0.8113,0.000650909,0.000650909,0.000650909
46,17853.2,0.36241,0.29178,0.87964,0.88903,0.9287,0.95597,0.89506,0.38666,0.36616,0.81823,0.000633226,0.000633226,0.000633226
47,18241,0.36278,0.2958,0.87713,0.82922,0.95738,0.89747,0.84119,0.39912,0.35171,0.82178,0.000615542,0.000615542,0.000615542
48,18629.4,0.36427,0.28737,0.87766,0.85682,0.94839,0.95138,0.89527,0.38403,0.34935,0.8127,0.000597858,0.000597858,0.000597858
49,19016.8,0.36019,0.28347,0.87792,0.83261,0.93726,0.9351,0.87095,0.38772,0.35809,0.81952,0.000580174,0.000580174,0.000580174
50,19404.3,0.35158,0.27415,0.87889,0.81459,0.95034,0.92735,0.8712,0.37968,0.35257,0.81385,0.00056249,0.00056249,0.00056249
51,19792.6,0.35338,0.27656,0.88126,0.82466,0.95215,0.91598,0.85778,0.38328,0.34798,0.81583,0.000544806,0.000544806,0.000544806
52,20180.2,0.35269,0.2831,0.87933,0.8024,0.94188,0.89837,0.84113,0.37415,0.36405,0.817,0.000527122,0.000527122,0.000527122
53,20566.9,0.3417,0.27187,0.87405,0.81591,0.95364,0.92631,0.85183,0.44363,0.38417,0.85002,0.000509438,0.000509438,0.000509438
54,20953.2,0.34572,0.27414,0.87752,0.79811,0.93786,0.87078,0.8148,0.38562,0.37704,0.81686,0.000491755,0.000491755,0.000491755
55,21340.8,0.34449,0.27149,0.87886,0.80625,0.97825,0.91954,0.85714,0.38582,0.34109,0.81697,0.000474071,0.000474071,0.000474071
56,21728.1,0.34746,0.27499,0.87817,0.78171,0.94719,0.89363,0.8393,0.36895,0.36875,0.81374,0.000456387,0.000456387,0.000456387
57,22114.1,0.3416,0.27016,0.87025,0.82911,0.929,0.92574,0.86891,0.36856,0.33934,0.81163,0.000438703,0.000438703,0.000438703
58,22501.5,0.34661,0.27071,0.87342,0.82592,0.95002,0.93878,0.88128,0.36084,0.33526,0.81208,0.000421019,0.000421019,0.000421019
59,22888.4,0.34017,0.26793,0.87574,0.82218,0.94341,0.93554,0.87441,0.38724,0.34917,0.8161,0.000403335,0.000403335,0.000403335
60,23276.5,0.35778,0.28283,0.87486,0.78168,0.9428,0.88173,0.8232,0.3699,0.381,0.81156,0.000385651,0.000385651,0.000385651
61,23665.2,0.34132,0.27433,0.87273,0.77617,0.91174,0.86139,0.81134,0.35422,0.40741,0.81026,0.000367967,0.000367967,0.000367967
62,24056.4,0.33863,0.25856,0.86948,0.87067,0.92171,0.94529,0.89352,0.3515,0.32048,0.80602,0.000350284,0.000350284,0.000350284
63,24447.8,0.33879,0.26025,0.87055,0.82777,0.95558,0.93791,0.87918,0.34951,0.31913,0.8074,0.0003326,0.0003326,0.0003326
64,24838,0.33523,0.26291,0.87714,0.78806,0.92537,0.87364,0.81939,0.3755,0.37876,0.81271,0.000314916,0.000314916,0.000314916
65,25227.5,0.32401,0.25589,0.87215,0.81395,0.96624,0.92015,0.86701,0.35059,0.32767,0.80617,0.000297232,0.000297232,0.000297232
66,25618,0.33072,0.27271,0.86272,0.77417,0.94666,0.8779,0.82936,0.35242,0.36411,0.80752,0.000279548,0.000279548,0.000279548
67,26008.5,0.3187,0.25497,0.86287,0.80165,0.93461,0.87499,0.82862,0.35862,0.34462,0.81219,0.000261864,0.000261864,0.000261864
68,26398.2,0.32145,0.25815,0.86579,0.78006,0.92855,0.88133,0.83569,0.34833,0.37672,0.80973,0.00024418,0.00024418,0.00024418
69,391.186,0.32682,0.25883,0.86423,0.79147,0.95568,0.89696,0.84854,0.34906,0.34363,0.80798,0.000226497,0.000226497,0.000226497
70,785.659,0.31488,0.24845,0.86307,0.80914,0.93697,0.90137,0.8502,0.35642,0.34177,0.81166,0.000208813,0.000208813,0.000208813
71,1170.62,0.28922,0.21076,0.81747,0.82305,0.92719,0.9296,0.87282,0.36007,0.33652,0.8114,0.000191129,0.000191129,0.000191129
72,1555.1,0.27915,0.19832,0.81026,0.83073,0.92636,0.93374,0.87568,0.35934,0.33676,0.80979,0.000173445,0.000173445,0.000173445
73,1940.6,0.2771,0.19722,0.82159,0.85103,0.88356,0.92933,0.87517,0.36422,0.33062,0.80991,0.000155761,0.000155761,0.000155761
74,2325.83,0.28181,0.19943,0.81519,0.81938,0.93377,0.93033,0.87855,0.36318,0.32585,0.80797,0.000138077,0.000138077,0.000138077
75,2713.25,0.277,0.19089,0.81866,0.81921,0.94116,0.92582,0.87178,0.36541,0.31687,0.80915,0.000120393,0.000120393,0.000120393
76,3108.42,0.27474,0.18801,0.82381,0.79378,0.94572,0.90868,0.8568,0.3612,0.32578,0.80957,0.000102709,0.000102709,0.000102709
77,3498.41,0.27279,0.18674,0.81414,0.81699,0.89523,0.8983,0.85235,0.35091,0.33454,0.8081,8.50255e-05,8.50255e-05,8.50255e-05
78,3887.74,0.27006,0.18423,0.81324,0.80028,0.89927,0.89792,0.84992,0.34951,0.33844,0.80853,6.73416e-05,6.73416e-05,6.73416e-05
79,4275.03,0.27152,0.18418,0.80657,0.79781,0.90996,0.8991,0.85129,0.34946,0.33718,0.80778,4.96578e-05,4.96578e-05,4.96578e-05
80,4661.8,0.26894,0.17999,0.81256,0.82256,0.88247,0.90065,0.85257,0.34869,0.33405,0.80763,3.19739e-05,3.19739e-05,3.19739e-05
